execucao,variante,token,N,condicao,posicao,k,etapa,ordem,direcao,funcao,seletor,operacao_governada,gas,status,motivo_reversao,tx_hash
2026-09-23T22-00-43-844Z_b1-b4,V2,,,B2,,,vote,1,for,castVote,0x56781388,WasteCategoryRegistry.updateCredits,82468,1,,0x2784be92cf145026b0b6fb84ca932c8f1303fe25e22035ae00ee6452d3fdf323
2026-09-23T22-00-43-844Z_b1-b4,V2,,,B2,,,execute_attempt,,,execute,0x2656227d,WasteCategoryRegistry.updateCredits,38114,0,"VM Exception while processing transaction: reverted with custom error 'GovernorUnexpectedProposalState(83065737109154264337220559863427339972205930227098654333059952894834330192131, 3, '0x0000000000000000000000000000000000000000000000000000000000000030')'",0x7c1a4988a3c1e869d8fb2e6382f12ca96a2fea73f9e1b9b2eb9f60e614d27b69
2026-09-23T22-00-43-844Z_b1-b4,V2,T1,,,,,deploy_token_T1,,,constructor,0x61016060,,1621017,1,,0x8a423d158719dafa7ff4b82bcd6f6a5661f61c993e6aaede0acbe21a849af082
2026-09-23T22-00-43-844Z_b1-b4,V2,,,,,,deploy_registry,,,constructor,0x60806040,,4590964,1,,0x9005486642112873086c0faf3a06ce7199e3377186a80eb6eea4235f5e1c6f56
2026-09-23T22-00-43-844Z_b1-b4,V2,,,,,,deploy_governor_V2,,,constructor,0x6101e080,,2178840,1,,0x4bf3e985130af3a19145d52b19b5a44cf3c812ef7098ab4b07ce8c65d9546339
2026-09-23T22-00-43-844Z_b1-b4,V2,,,,,,grant_admin_role,,,grantRole,0x2f2ff15d,,50799,1,,0x0482dd737ad13e5cf9f342f77b7f4c8d4a60575e6613b501a7a433855227e65d
2026-09-23T22-00-43-844Z_b1-b4,V2,,,,,,revoke_deployer_admin_role,,,revokeRole,0xd547741f,,27116,1,,0xbf6c6756b6e885a31717a4b56f3c4fc35da4780ca84e075711ea97189f58ea3d
2026-09-23T22-00-43-844Z_b1-b4,V2,,,setup,,,delegate_admin,,,,0x5c19a95c,,95559,1,,0xe4ed125ff7fcf34a784094393e69d7b32184f90f45a88cf0e398ac5fe2329d50
2026-09-23T22-00-43-844Z_b1-b4,V2,,,B3,,,delegate,,,,0x5c19a95c,,48347,1,,0x317e067530f442d679b50fb0a2bac4d273e984632649edc5c2d64f0c3161a3b9
2026-09-23T22-00-43-844Z_b1-b4,V2,,,B3,,,delegate,,,,0x5c19a95c,,48347,1,,0xe41cbbe3dbba11dc6ce0d6eaee3b0918008834ef30122f211081d49ec7a10b58
2026-09-23T22-00-43-844Z_b1-b4,V2,,,B3,,,delegate,,,,0x5c19a95c,,48347,1,,0x4a6f71aab68fcd014b04dc6474a4b897c8af6bdd679be7b09022ce325084d07b
2026-09-23T22-00-43-844Z_b1-b4,V2,,,B3,,,delegate,,,,0x5c19a95c,,48347,1,,0x2bcf1fe09b5eeb5818759a18815bc7e3193d266266eef17f94f9be96f2550b51
2026-09-23T22-00-43-844Z_b1-b4,V2,,,B3,,,transfer,,,,0xa9059cbb,,135960,1,,0xf6a335b2177bc686303a2456be4680cd2bf10684b8df3fef56a6f9c80fcc4628
2026-09-23T22-00-43-844Z_b1-b4,V2,,,B3,,,transfer,,,,0xa9059cbb,,135960,1,,0xc6cdc02ba418d3837d32594a5ed5b6ad996f6f5e42001a280bae4099c89e5d29
2026-09-23T22-00-43-844Z_b1-b4,V2,,,B3,,,transfer,,,,0xa9059cbb,,135960,1,,0x3102f887646e1eb8101b6b6d97f721f709b3cebc97c418973a9e57e9e5fc2f35
2026-09-23T22-00-43-844Z_b1-b4,V2,,,B3,,,transfer,,,,0xa9059cbb,,135972,1,,0xe394fcff8b09e7a11f004432a74fe0d7ba0bd86c02977af6fd329d0cfa031d3c
2026-09-23T22-00-43-844Z_b1-b4,V2,,,B3,,,propose,,,propose,0x7d5e81e2,WasteCategoryRegistry.updateCredits,63790,1,,0x68985cf821d7803eadbf3b80974b0bb2b328a86512ff5dc09b2dcb444d64cab0
2026-09-23T22-00-43-844Z_b1-b4,V2,,,B3,,,vote,1,for,castVote,0x56781388,WasteCategoryRegistry.updateCredits,82468,1,,0x3a4c2af3b5fe9d4da9323deaed40102418423faee02e1bac4005a4dd64182926
2026-09-23T22-00-43-844Z_b1-b4,V2,,,B3,,,vote,2,for,castVote,0x56781388,WasteCategoryRegistry.updateCredits,65368,1,,0xa776797f139b4afc7ed9d385638872b9f11b099be8c84ba495d30462b6e26b71
2026-09-23T22-00-43-844Z_b1-b4,V2,,,B3,,,vote,3,for,castVote,0x56781388,WasteCategoryRegistry.updateCredits,65368,1,,0xb175a449aeae81548736fa6c9cdb6038a57b37197aa7dc0d569375be706ce5ab
2026-09-23T22-00-43-844Z_b1-b4,V2,,,B3,,,vote,1,against,castVote,0x56781388,WasteCategoryRegistry.updateCredits,82416,1,,0xb61210e67bc3237821a49944c0577dabe8c92506a9a0342d996136d6d027a278
2026-09-23T22-00-43-844Z_b1-b4,V2,T1,,,,,deploy_token_T1,,,constructor,0x61016060,,1621017,1,,0x8a423d158719dafa7ff4b82bcd6f6a5661f61c993e6aaede0acbe21a849af082
2026-09-23T22-00-43-844Z_b1-b4,V2,,,,,,deploy_registry,,,constructor,0x60806040,,4590964,1,,0x9005486642112873086c0faf3a06ce7199e3377186a80eb6eea4235f5e1c6f56
2026-09-23T22-00-43-844Z_b1-b4,V2,,,,,,deploy_governor_V2,,,constructor,0x6101e080,,2178840,1,,0x4bf3e985130af3a19145d52b19b5a44cf3c812ef7098ab4b07ce8c65d9546339
2026-09-23T22-00-43-844Z_b1-b4,V2,,,,,,grant_admin_role,,,grantRole,0x2f2ff15d,,50799,1,,0x0482dd737ad13e5cf9f342f77b7f4c8d4a60575e6613b501a7a433855227e65d
2026-09-23T22-00-43-844Z_b1-b4,V2,,,,,,revoke_deployer_admin_role,,,revokeRole,0xd547741f,,27116,1,,0xbf6c6756b6e885a31717a4b56f3c4fc35da4780ca84e075711ea97189f58ea3d
2026-09-23T22-00-43-844Z_b1-b4,V2,,,setup,,,delegate_admin,,,,0x5c19a95c,,95559,1,,0xe4ed125ff7fcf34a784094393e69d7b32184f90f45a88cf0e398ac5fe2329d50
2026-09-23T22-00-43-844Z_b1-b4,V2,,,B4,,,delegate,,,,0x5c19a95c,,48347,1,,0x71de10922ed2b9b0d7cc33c933544a05fefa7b32ee4f1011ae56336954abfd55
2026-09-23T22-00-43-844Z_b1-b4,V2,,,B4,,,transfer,,,,0xa9059cbb,,135960,1,,0xee5b17c5976a43f670f427e940631e5a843cf01f47625f92adc22aa8461f2d69
2026-09-23T22-00-43-844Z_b1-b4,V2,,,B4,,,propose,,,propose,0x7d5e81e2,WasteCategoryRegistry.updateCredits,63790,1,,0x33331ed0c5b738b675521136fadf0462691bb08e7c357310a998c61606c574ad
2026-09-23T22-00-43-844Z_b1-b4,V2,,,B4,,,vote,1,for,castVote,0x56781388,WasteCategoryRegistry.updateCredits,82468,1,,0xd5d8f1efa4502abeaa12c4e28d66da055f15e887bab0eee20c936a34db560563
2026-09-23T22-00-43-844Z_b1-b4,V2,,,B4,,,vote_repeat,2,for,castVote,0x56781388,WasteCategoryRegistry.updateCredits,37400,0,VM Exception while processing transaction: reverted with custom error 'GovernorAlreadyCastVote('0x14dC79964da2C08b23698B3D3cc7Ca32193d9955')',0x47cfd280e3fa1d92df8e5374d8da8db233925281103bf0ee42ba1511169d9f48
2026-09-23T22-00-43-844Z_b1-b4,Ref,T1,,,,,deploy_token_T1,,,constructor,0x61016060,,1621017,1,,0x8a423d158719dafa7ff4b82bcd6f6a5661f61c993e6aaede0acbe21a849af082
2026-09-23T22-00-43-844Z_b1-b4,Ref,,,,,,deploy_registry,,,constructor,0x60806040,,4590964,1,,0x9005486642112873086c0faf3a06ce7199e3377186a80eb6eea4235f5e1c6f56
2026-09-23T22-00-43-844Z_b1-b4,Ref,,,,,,deploy_rewards_registry_for_ctor,,,constructor,0x60806040,,4590964,1,,0x484f4210d177094deb4832deb5e459c708c732becb1881e1d1417503c177d84a
2026-09-23T22-00-43-844Z_b1-b4,Ref,,,,,,deploy_credit,,,constructor,0x60806040,,931954,1,,0xda6265176213799bfac2d03545eb38f6f6d6d978852db5e040dec6bdc95b6a46
2026-09-23T22-00-43-844Z_b1-b4,Ref,,,,,,deploy_passport,,,constructor,0x60806040,,2776581,1,,0xe5a36162780b85ac2b217350036da2286056186a02d74234dd0980865a07c217
2026-09-23T22-00-43-844Z_b1-b4,Ref,,,,,,deploy_rewards,,,constructor,0x60803461,,1246140,1,,0x748f3eef423a29001e508633e407c909b25f0e6a89b560856468f0ac6655c439
2026-09-23T22-00-43-844Z_b1-b4,Ref,,,,,,deploy_stakeholders,,,constructor,0x60803461,,1679823,1,,0xd4be2e468d589ae7e76ff2c292757707613e73c2a9e8f4c774280b5fd0991072
2026-09-23T22-00-43-844Z_b1-b4,Ref,,,,,,deploy_governor_Ref,,,constructor,0x61018060,,4434623,1,,0xed29ef3dbd2dfae80aa0d13087688b5282c624acbbf545d6ea09c6913fdbb890
2026-09-23T22-00-43-844Z_b1-b4,Ref,,,,,,grant_admin_role,,,grantRole,0x2f2ff15d,,50799,1,,0x9477ec21ceecb8e71e570a8e5c711d060981c6dc53217d4071b2c7d012604374
2026-09-23T22-00-43-844Z_b1-b4,Ref,,,,,,revoke_deployer_admin_role,,,revokeRole,0xd547741f,,27116,1,,0x4571f6b2b82c72e95dbfd028346a3c95cee362f1cdc4e946338a9d1e56d58c09
2026-09-23T22-00-43-844Z_b1-b4,Ref,,,setup,,,delegate_admin,,,,0x5c19a95c,,95559,1,,0xfca7f8e34a7a367a38495092e6c6ae53f6f6bbc6c6cdd047fed83c770b76a8c9
2026-09-23T22-00-43-844Z_b1-b4,Ref,,,B1,,,delegate,,,,0x5c19a95c,,48347,1,,0x2f1db724527155bbb87015320f4de9a632dd20bb0d57eddcbd649b18207511a9
2026-09-23T22-00-43-844Z_b1-b4,Ref,,,B1,,,propose,,,propose,0x7d5e81e2,WasteCategoryRegistry.updateCredits,76501,1,,0xd8e1ea1c9ff9b2b82147ee3bdbc4042ce6476a7c00bee3dabe3d63ffa219bc3d
2026-09-23T22-00-43-844Z_b1-b4,Ref,,,B1,,,transfer_post_snapshot,,,,0xa9059cbb,,135972,1,,0xd06a5a17b5cc8cf98ef1a3dbcaa34a9bdbd0d1300ff10a6609d822208ffe4ecf
2026-09-23T22-00-43-844Z_b1-b4,Ref,,,B1,,,delegate_post_snapshot,,,,0x5c19a95c,,28424,1,,0x63817348f2970cdc674c87b9cb56ebe10da7e432c7f36dcc4fd8c4a4332bbf62
2026-09-23T22-00-43-844Z_b1-b4,Ref,,,B1,,,vote,1,for,castVote,0x56781388,WasteCategoryRegistry.updateCredits,62898,1,,0x5466c2c3062eb33b467cfffce4707de9ddae1b69b0b02a1e45b1a5b1dc4611a4
2026-09-23T22-00-43-844Z_b1-b4,Ref,T1,,,,,deploy_token_T1,,,constructor,0x61016060,,1621017,1,,0x8a423d158719dafa7ff4b82bcd6f6a5661f61c993e6aaede0acbe21a849af082
2026-09-23T22-00-43-844Z_b1-b4,Ref,,,,,,deploy_registry,,,constructor,0x60806040,,4590964,1,,0x9005486642112873086c0faf3a06ce7199e3377186a80eb6eea4235f5e1c6f56
2026-09-23T22-00-43-844Z_b1-b4,Ref,,,,,,deploy_rewards_registry_for_ctor,,,constructor,0x60806040,,4590964,1,,0x484f4210d177094deb4832deb5e459c708c732becb1881e1d1417503c177d84a
2026-09-23T22-00-43-844Z_b1-b4,Ref,,,,,,deploy_credit,,,constructor,0x60806040,,931954,1,,0xda6265176213799bfac2d03545eb38f6f6d6d978852db5e040dec6bdc95b6a46
2026-09-23T22-00-43-844Z_b1-b4,Ref,,,,,,deploy_passport,,,constructor,0x60806040,,2776581,1,,0xe5a36162780b85ac2b217350036da2286056186a02d74234dd0980865a07c217
2026-09-23T22-00-43-844Z_b1-b4,Ref,,,,,,deploy_rewards,,,constructor,0x60803461,,1246140,1,,0x748f3eef423a29001e508633e407c909b25f0e6a89b560856468f0ac6655c439
2026-09-23T22-00-43-844Z_b1-b4,Ref,,,,,,deploy_stakeholders,,,constructor,0x60803461,,1679823,1,,0xd4be2e468d589ae7e76ff2c292757707613e73c2a9e8f4c774280b5fd0991072
2026-09-23T22-00-43-844Z_b1-b4,Ref,,,,,,deploy_governor_Ref,,,constructor,0x61018060,,4434623,1,,0xed29ef3dbd2dfae80aa0d13087688b5282c624acbbf545d6ea09c6913fdbb890
2026-09-23T22-00-43-844Z_b1-b4,Ref,,,,,,grant_admin_role,,,grantRole,0x2f2ff15d,,50799,1,,0x9477ec21ceecb8e71e570a8e5c711d060981c6dc53217d4071b2c7d012604374
2026-09-23T22-00-43-844Z_b1-b4,Ref,,,,,,revoke_deployer_admin_role,,,revokeRole,0xd547741f,,27116,1,,0x4571f6b2b82c72e95dbfd028346a3c95cee362f1cdc4e946338a9d1e56d58c09
2026-09-23T22-00-43-844Z_b1-b4,Ref,,,setup,,,delegate_admin,,,,0x5c19a95c,,95559,1,,0xfca7f8e34a7a367a38495092e6c6ae53f6f6bbc6c6cdd047fed83c770b76a8c9
2026-09-23T22-00-43-844Z_b1-b4,Ref,,,B2,,,delegate,,,,0x5c19a95c,,48335,1,,0x11157733253c43375312c049aced806e7dde7b9984b7e6a160f61a217d36f64f
2026-09-23T22-00-43-844Z_b1-b4,Ref,,,B2,,,transfer,,,,0xa9059cbb,,135948,1,,0x5107e2f60485f9fb80ce8928f5a3c12d28ee0e2b1f62ffcd331c4cc807c64c52
2026-09-23T22-00-43-844Z_b1-b4,Ref,,,B2,,,propose,,,propose,0x7d5e81e2,WasteCategoryRegistry.updateCredits,76501,1,,0xbacd53959a7943560eaf3fbf59b24ec8b866fbef4cdd2093fb2302d12d98b435
2026-09-23T22-00-43-844Z_b1-b4,Ref,,,B2,,,vote,1,for,castVote,0x56781388,WasteCategoryRegistry.updateCredits,83098,1,,0xc4ad26068630485f7467f31c2ba9397e0f8e101b98c973f8a8d1f45f5f09ca6c
2026-09-23T22-00-43-844Z_b1-b4,Ref,,,B2,,,execute_attempt,,,execute,0x2656227d,WasteCategoryRegistry.updateCredits,49114,0,"VM Exception while processing transaction: reverted with custom error 'GovernorUnexpectedProposalState(55518467843865271636437387397437930423417265178718203326254505085098909016469, 3, '0x0000000000000000000000000000000000000000000000000000000000000030')'",0x4e83746318a8079759512c367bd98a4dde1d311c6be81f69831b2f913cce6447
2026-09-23T22-00-43-844Z_b1-b4,Ref,T1,,,,,deploy_token_T1,,,constructor,0x61016060,,1621017,1,,0x8a423d158719dafa7ff4b82bcd6f6a5661f61c993e6aaede0acbe21a849af082
2026-09-23T22-00-43-844Z_b1-b4,Ref,,,,,,deploy_registry,,,constructor,0x60806040,,4590964,1,,0x9005486642112873086c0faf3a06ce7199e3377186a80eb6eea4235f5e1c6f56
2026-09-23T22-00-43-844Z_b1-b4,Ref,,,,,,deploy_rewards_registry_for_ctor,,,constructor,0x60806040,,4590964,1,,0x484f4210d177094deb4832deb5e459c708c732becb1881e1d1417503c177d84a
2026-09-23T22-00-43-844Z_b1-b4,Ref,,,,,,deploy_credit,,,constructor,0x60806040,,931954,1,,0xda6265176213799bfac2d03545eb38f6f6d6d978852db5e040dec6bdc95b6a46
2026-09-23T22-00-43-844Z_b1-b4,Ref,,,,,,deploy_passport,,,constructor,0x60806040,,2776581,1,,0xe5a36162780b85ac2b217350036da2286056186a02d74234dd0980865a07c217
2026-09-23T22-00-43-844Z_b1-b4,Ref,,,,,,deploy_rewards,,,constructor,0x60803461,,1246140,1,,0x748f3eef423a29001e508633e407c909b25f0e6a89b560856468f0ac6655c439
2026-09-23T22-00-43-844Z_b1-b4,Ref,,,,,,deploy_stakeholders,,,constructor,0x60803461,,1679823,1,,0xd4be2e468d589ae7e76ff2c292757707613e73c2a9e8f4c774280b5fd0991072
2026-09-23T22-00-43-844Z_b1-b4,Ref,,,,,,deploy_governor_Ref,,,constructor,0x61018060,,4434623,1,,0xed29ef3dbd2dfae80aa0d13087688b5282c624acbbf545d6ea09c6913fdbb890
2026-09-23T22-00-43-844Z_b1-b4,Ref,,,,,,grant_admin_role,,,grantRole,0x2f2ff15d,,50799,1,,0x9477ec21ceecb8e71e570a8e5c711d060981c6dc53217d4071b2c7d012604374
2026-09-23T22-00-43-844Z_b1-b4,Ref,,,,,,revoke_deployer_admin_role,,,revokeRole,0xd547741f,,27116,1,,0x4571f6b2b82c72e95dbfd028346a3c95cee362f1cdc4e946338a9d1e56d58c09
2026-09-23T22-00-43-844Z_b1-b4,Ref,,,setup,,,delegate_admin,,,,0x5c19a95c,,95559,1,,0xfca7f8e34a7a367a38495092e6c6ae53f6f6bbc6c6cdd047fed83c770b76a8c9
2026-09-23T22-00-43-844Z_b1-b4,Ref,,,B3,,,delegate,,,,0x5c19a95c,,48347,1,,0xfedd6167264883ff3fc41fb72f480ddeafbe764cf405c35b1a7092e2a25f1b85
2026-09-23T22-00-43-844Z_b1-b4,Ref,,,B3,,,delegate,,,,0x5c19a95c,,48347,1,,0x09c978aa2cf2540a7daff4cd6355b928cf7e2ce8191c776dc24ddc249949ffcd
2026-09-23T22-00-43-844Z_b1-b4,Ref,,,B3,,,delegate,,,,0x5c19a95c,,48347,1,,0x5d7a9787395d8ab376f378e3443c3a99b7c262ed74491d05298c87d58ced3c32
2026-09-23T22-00-43-844Z_b1-b4,Ref,,,B3,,,delegate,,,,0x5c19a95c,,48347,1,,0xde71d9983c2ef23570e733e1ad27718f4482f2af9587134426469488b9483fc2
2026-09-23T22-00-43-844Z_b1-b4,Ref,,,B3,,,transfer,,,,0xa9059cbb,,135960,1,,0x570d7f29723efad4e64033f803e517712f62632e86cb5b163c225c07afc27561
2026-09-23T22-00-43-844Z_b1-b4,Ref,,,B3,,,transfer,,,,0xa9059cbb,,135960,1,,0xf5c1ef22aa03aaa410aa65a4af3d6fed6c1f27b7c7556bd02849c0d4b06c5671
2026-09-23T22-00-43-844Z_b1-b4,Ref,,,B3,,,transfer,,,,0xa9059cbb,,135960,1,,0x675b97c92bf7698e92ad4ca7a00e7b2717ef8a3704f109371a4b179622d2422d
2026-09-23T22-00-43-844Z_b1-b4,Ref,,,B3,,,transfer,,,,0xa9059cbb,,135972,1,,0xbd8c201e76607118c4292d8164486d6b7ff22416f2716a5da4908ecf951c402d
2026-09-23T22-00-43-844Z_b1-b4,Ref,,,B3,,,propose,,,propose,0x7d5e81e2,WasteCategoryRegistry.updateCredits,78863,1,,0x0a51fcd5830f1fde4ef374858e9f44dd45a9fbd4f785dbc440633be052d779f4
2026-09-23T22-00-43-844Z_b1-b4,Ref,,,B3,,,vote,1,for,castVote,0x56781388,WasteCategoryRegistry.updateCredits,83098,1,,0x01ad31cb436051917019d5a46f762f1b5ec6bf62793d785e603275923740a08c
2026-09-23T22-00-43-844Z_b1-b4,Ref,,,B3,,,vote,2,for,castVote,0x56781388,WasteCategoryRegistry.updateCredits,65998,1,,0x392e78ccc7535c155c6599c2ae387d0ef0474e8be05073a20b92782ec33bb7a0
2026-09-23T22-00-43-844Z_b1-b4,Ref,,,B3,,,vote,3,for,castVote,0x56781388,WasteCategoryRegistry.updateCredits,65998,1,,0x4098bdc1149cb2b3c89540228711b2fc37708729d03f683c59843c81144c61a5
2026-09-23T22-00-43-844Z_b1-b4,Ref,,,B3,,,vote,1,against,castVote,0x56781388,WasteCategoryRegistry.updateCredits,83057,1,,0x9045c1d116302fc0b283c87047271b8101f9fd143b08abfa9e91075f6c257038
2026-09-23T22-00-43-844Z_b1-b4,Ref,T1,,,,,deploy_token_T1,,,constructor,0x61016060,,1621017,1,,0x8a423d158719dafa7ff4b82bcd6f6a5661f61c993e6aaede0acbe21a849af082
2026-09-23T22-00-43-844Z_b1-b4,Ref,,,,,,deploy_registry,,,constructor,0x60806040,,4590964,1,,0x9005486642112873086c0faf3a06ce7199e3377186a80eb6eea4235f5e1c6f56
2026-09-23T22-00-43-844Z_b1-b4,Ref,,,,,,deploy_rewards_registry_for_ctor,,,constructor,0x60806040,,4590964,1,,0x484f4210d177094deb4832deb5e459c708c732becb1881e1d1417503c177d84a
2026-09-23T22-00-43-844Z_b1-b4,Ref,,,,,,deploy_credit,,,constructor,0x60806040,,931954,1,,0xda6265176213799bfac2d03545eb38f6f6d6d978852db5e040dec6bdc95b6a46
2026-09-23T22-00-43-844Z_b1-b4,Ref,,,,,,deploy_passport,,,constructor,0x60806040,,2776581,1,,0xe5a36162780b85ac2b217350036da2286056186a02d74234dd0980865a07c217
2026-09-23T22-00-43-844Z_b1-b4,Ref,,,,,,deploy_rewards,,,constructor,0x60803461,,1246140,1,,0x748f3eef423a29001e508633e407c909b25f0e6a89b560856468f0ac6655c439
2026-09-23T22-00-43-844Z_b1-b4,Ref,,,,,,deploy_stakeholders,,,constructor,0x60803461,,1679823,1,,0xd4be2e468d589ae7e76ff2c292757707613e73c2a9e8f4c774280b5fd0991072
2026-09-23T22-00-43-844Z_b1-b4,Ref,,,,,,deploy_governor_Ref,,,constructor,0x61018060,,4434623,1,,0xed29ef3dbd2dfae80aa0d13087688b5282c624acbbf545d6ea09c6913fdbb890
2026-09-23T22-00-43-844Z_b1-b4,Ref,,,,,,grant_admin_role,,,grantRole,0x2f2ff15d,,50799,1,,0x9477ec21ceecb8e71e570a8e5c711d060981c6dc53217d4071b2c7d012604374
2026-09-23T22-00-43-844Z_b1-b4,Ref,,,,,,revoke_deployer_admin_role,,,revokeRole,0xd547741f,,27116,1,,0x4571f6b2b82c72e95dbfd028346a3c95cee362f1cdc4e946338a9d1e56d58c09
2026-09-23T22-00-43-844Z_b1-b4,Ref,,,setup,,,delegate_admin,,,,0x5c19a95c,,95559,1,,0xfca7f8e34a7a367a38495092e6c6ae53f6f6bbc6c6cdd047fed83c770b76a8c9
2026-09-23T22-00-43-844Z_b1-b4,Ref,,,B4,,,delegate,,,,0x5c19a95c,,48347,1,,0xf7d98b8351c7054746be9aa49198f5c9af3c4402b6eedcb81f0e12a7e04832f8
2026-09-23T22-00-43-844Z_b1-b4,Ref,,,B4,,,transfer,,,,0xa9059cbb,,135960,1,,0x9a1153941bef98770f4214652b5e386f94a1fc1edb699f76c505e2a448a28f83
2026-09-23T22-00-43-844Z_b1-b4,Ref,,,B4,,,propose,,,propose,0x7d5e81e2,WasteCategoryRegistry.updateCredits,76513,1,,0x68b0bb14a2573f7d62a9fa98e6c08b0ebb1b599b634360eb30c97d64ecd2f5e7
2026-09-23T22-00-43-844Z_b1-b4,Ref,,,B4,,,vote,1,for,castVote,0x56781388,WasteCategoryRegistry.updateCredits,83086,1,,0xa7e3572f21476ba678a98d570e28b8022e9b6f629638bf0cf5ff755559c578e8
2026-09-23T22-00-43-844Z_b1-b4,Ref,,,B4,,,vote_repeat,2,for,castVote,0x56781388,WasteCategoryRegistry.updateCredits,37926,0,VM Exception while processing transaction: reverted with custom error 'GovernorAlreadyCastVote('0x14dC79964da2C08b23698B3D3cc7Ca32193d9955')',0x6fba8bcc8f8d01f64c456d23f9e4549d466de8a08830ab41f688804ab6b9332a
